id;c_square;x;y;gsa;depth;strata
18419;1401:226:382:4;16.275;42.875;17;129.69;0_200
18420;1401:226:382:2;16.275;42.825;17;133.16;0_200
18421;1401:226:372:4;16.275;42.775;17;151.95;0_200
18422;1401:226:372:2;16.275;42.725;17;159.69;0_200
18423;1401:226:362:4;16.275;42.675;17;192.11;0_200
18424;1401:226:362:2;16.275;42.625;17;196.83;0_200
18425;1401:226:352:4;16.275;42.575;17;193.44;0_200
18426;1401:226:352:2;16.275;42.525;17;194.03;0_200
18427;1401:226:142:4;16.275;42.475;17;180.21001;0_200
18428;1401:226:142:2;16.275;42.425;17;132.53;0_200
18429;1401:226:132:4;16.275;42.375;17;67.52;0_200
18430;1401:226:132:2;16.275;42.325;17;132.38;0_200
18431;1401:226:122:4;16.275;42.275;17;136.05;0_200
18432;1401:226:122:2;16.275;42.225;17;131.2;0_200
18433;1401:226:112:4;16.275;42.175;17;126.5;0_200
18434;1401:226:112:2;16.275;42.125;17;123.5;0_200
18435;1401:226:102:4;16.275;42.075;18;109.9;0_200
18436;1401:226:102:2;16.275;42.025;18;74.85;0_200
18437;1401:216:392:4;16.275;41.975;18;54.1;0_200
18438;1401:216:392:2;16.275;41.925;18;45;0_200
18439;1401:216:382:4;16.275;41.875;18;26.8;0_200
18440;1401:216:382:2;16.275;41.825;18;21.9;0_200
18441;1401:216:372:4;16.275;41.775;18;20.1;0_200
18442;1401:216:372:2;16.275;41.725;18;19.7;0_200
18443;1401:216:362:4;16.275;41.675;18;20.25;0_200
18444;1401:216:362:2;16.275;41.625;18;22.5;0_200
18445;1401:216:352:4;16.275;41.575;18;25.35;0_200
18446;1401:216:352:2;16.275;41.525;18;27.25;0_200
18447;1401:216:142:4;16.275;41.475;18;26.15;0_200
18448;1401:216:142:2;16.275;41.425;18;23.2;0_200
18449;1401:216:132:4;16.275;41.375;18;18.35;0_200
18512;1301:486:122:2;16.275;38.225;19;34.76;0_200
18513;1301:486:112:4;16.275;38.175;19;547.40002;200_800
18514;1301:486:112:2;16.275;38.125;19;753.79999;200_800
18622;1401:236:353:1;16.325;43.525;17;18.32;0_200
18623;1401:236:143:3;16.325;43.475;17;59.92;0_200
18624;1401:236:143:1;16.325;43.425;17;60.96;0_200
18626;1401:236:133:1;16.325;43.325;17;85.92;0_200
18627;1401:236:123:3;16.325;43.275;17;80.53;0_200
18628;1401:236:123:1;16.325;43.225;17;80;0_200
18629;1401:236:113:3;16.325;43.175;17;10.24;0_200
18630;1401:236:113:1;16.325;43.125;17;89.61;0_200
18631;1401:236:103:3;16.325;43.075;17;88.16;0_200
18632;1401:236:103:1;16.325;43.025;17;88.47;0_200
18633;1401:226:393:3;16.325;42.975;17;105.65;0_200
18634;1401:226:393:1;16.325;42.925;17;121;0_200
18635;1401:226:383:3;16.325;42.875;17;120.99;0_200
18636;1401:226:383:1;16.325;42.825;17;125.33;0_200
18637;1401:226:373:3;16.325;42.775;17;137.75;0_200
18638;1401:226:373:1;16.325;42.725;17;139.27;0_200
18639;1401:226:363:3;16.325;42.675;17;174.45;0_200
18640;1401:226:363:1;16.325;42.625;17;199.97;0_200
18641;1401:226:353:3;16.325;42.575;17;185.2;0_200
18642;1401:226:353:1;16.325;42.525;17;183.24001;0_200
18643;1401:226:143:3;16.325;42.475;17;175.60001;0_200
18644;1401:226:143:1;16.325;42.425;17;159.27;0_200
18645;1401:226:133:3;16.325;42.375;17;71.15;0_200
18646;1401:226:133:1;16.325;42.325;17;137.74001;0_200
18647;1401:226:123:3;16.325;42.275;17;140.32001;0_200
18648;1401:226:123:1;16.325;42.225;17;134.34;0_200
18649;1401:226:113:3;16.325;42.175;17;127.95;0_200
18650;1401:226:113:1;16.325;42.125;17;125.15;0_200
18651;1401:226:103:3;16.325;42.075;18;112.65;0_200
18652;1401:226:103:1;16.325;42.025;18;101.55;0_200
18653;1401:216:393:3;16.325;41.975;18;65.1;0_200
18654;1401:216:393:1;16.325;41.925;18;59.75;0_200
18655;1401:216:383:3;16.325;41.875;18;47.45;0_200
18656;1401:216:383:1;16.325;41.825;18;37;0_200
18657;1401:216:373:3;16.325;41.775;18;31.25;0_200
18658;1401:216:373:1;16.325;41.725;18;30.6;0_200
18659;1401:216:363:3;16.325;41.675;18;30.8;0_200
18660;1401:216:363:1;16.325;41.625;18;32;0_200
18661;1401:216:353:3;16.325;41.575;18;33.75;0_200
18662;1401:216:353:1;16.325;41.525;18;34.6;0_200
18663;1401:216:143:3;16.325;41.475;18;33;0_200
18664;1401:216:143:1;16.325;41.425;18;28.25;0_200
18665;1401:216:133:3;16.325;41.375;18;22.1;0_200
18666;1401:216:133:1;16.325;41.325;18;6.5;0_200
18727;1301:486:123:3;16.325;38.275;19;202.2;200_800
18728;1301:486:123:1;16.325;38.225;19;365;200_800
18838;1401:236:353:2;16.375;43.525;17;37.14;0_200
18839;1401:236:143:4;16.375;43.475;17;54.36;0_200
18840;1401:236:143:2;16.375;43.425;17;57.71;0_200
18841;1401:236:133:4;16.375;43.375;17;38.95;0_200
18842;1401:236:133:2;16.375;43.325;17;4.65;0_200
18843;1401:236:123:4;16.375;43.275;17;87.08;0_200
18844;1401:236:123:2;16.375;43.225;17;83.4;0_200
18845;1401:236:113:4;16.375;43.175;17;64.46;0_200
18846;1401:236:113:2;16.375;43.125;17;84.69;0_200
18847;1401:236:103:4;16.375;43.075;17;84.84;0_200
18848;1401:236:103:2;16.375;43.025;17;84.18;0_200
18849;1401:226:393:4;16.375;42.975;17;110.07;0_200
18850;1401:226:393:2;16.375;42.925;17;114.74;0_200
18851;1401:226:383:4;16.375;42.875;17;121.03;0_200
18852;1401:226:383:2;16.375;42.825;17;127.05;0_200
18853;1401:226:373:4;16.375;42.775;17;116.83;0_200
18854;1401:226:373:2;16.375;42.725;17;111.95;0_200
18855;1401:226:363:4;16.375;42.675;17;154.2;0_200
18856;1401:226:363:2;16.375;42.625;17;181.99001;0_200
18857;1401:226:353:4;16.375;42.575;17;193.44;0_200
18858;1401:226:353:2;16.375;42.525;17;204.49001;200_800
18859;1401:226:143:4;16.375;42.475;17;190.88;0_200
18860;1401:226:143:2;16.375;42.425;17;169.98;0_200
18861;1401:226:133:4;16.375;42.375;17;90.27;0_200
18862;1401:226:133:2;16.375;42.325;17;153.56;0_200
18863;1401:226:123:4;16.375;42.275;17;144.35001;0_200
18864;1401:226:123:2;16.375;42.225;17;134.58;0_200
18865;1401:226:113:4;16.375;42.175;17;129.64999;0_200
18866;1401:226:113:2;16.375;42.125;17;126.65;0_200
18867;1401:226:103:4;16.375;42.075;18;122.5;0_200
18868;1401:226:103:2;16.375;42.025;18;108.65;0_200
18869;1401:216:393:4;16.375;41.975;18;88.5;0_200
18870;1401:216:393:2;16.375;41.925;18;74.5;0_200
18871;1401:216:383:4;16.375;41.875;18;67.1;0_200
18872;1401:216:383:2;16.375;41.825;18;58.1;0_200
18873;1401:216:373:4;16.375;41.775;18;50.7;0_200
18874;1401:216:373:2;16.375;41.725;18;46.2;0_200
18875;1401:216:363:4;16.375;41.675;18;45.1;0_200
18876;1401:216:363:2;16.375;41.625;18;44.6;0_200
18877;1401:216:353:4;16.375;41.575;18;43.9;0_200
18878;1401:216:353:2;16.375;41.525;18;44.55;0_200
18879;1401:216:143:4;16.375;41.475;18;41.55;0_200
18880;1401:216:143:2;16.375;41.425;18;36.7;0_200
18881;1401:216:133:4;16.375;41.375;18;27.55;0_200
18882;1401:216:133:2;16.375;41.325;18;16.05;0_200
18943;1301:486:123:4;16.375;38.275;19;307;200_800
19055;1401:236:144:3;16.425;43.475;17;50.73;0_200
19056;1401:236:144:1;16.425;43.425;17;48.86;0_200
19057;1401:236:134:3;16.425;43.375;17;26.58;0_200
19059;1401:236:124:3;16.425;43.275;17;87.43;0_200
19060;1401:236:124:1;16.425;43.225;17;79.05;0_200
19062;1401:236:114:1;16.425;43.125;17;84.52;0_200
19063;1401:236:104:3;16.425;43.075;17;78.1;0_200
19064;1401:236:104:1;16.425;43.025;17;62.83;0_200
19065;1401:226:394:3;16.425;42.975;17;103.44;0_200
19066;1401:226:394:1;16.425;42.925;17;109.32;0_200
19067;1401:226:384:3;16.425;42.875;17;117.69;0_200
19068;1401:226:384:1;16.425;42.825;17;122.28;0_200
19069;1401:226:374:3;16.425;42.775;17;116.43;0_200
19070;1401:226:374:1;16.425;42.725;17;109.37;0_200
19071;1401:226:364:3;16.425;42.675;17;149.10001;0_200
19072;1401:226:364:1;16.425;42.625;17;189.67;0_200
19073;1401:226:354:3;16.425;42.575;17;181.31;0_200
19074;1401:226:354:1;16.425;42.525;17;201.92;200_800
19075;1401:226:144:3;16.425;42.475;17;203.08;200_800
19076;1401:226:144:1;16.425;42.425;17;176.91;0_200
19077;1401:226:134:3;16.425;42.375;17;140.05;0_200
19078;1401:226:134:1;16.425;42.325;17;158.8;0_200
19079;1401:226:124:3;16.425;42.275;17;151.61;0_200
19080;1401:226:124:1;16.425;42.225;17;140.60001;0_200
19081;1401:226:114:3;16.425;42.175;17;134.3;0_200
19082;1401:226:114:1;16.425;42.125;17;130.60001;0_200
19083;1401:226:104:3;16.425;42.075;18;124.9;0_200
19084;1401:226:104:1;16.425;42.025;18;113.05;0_200
19085;1401:216:394:3;16.425;41.975;18;104;0_200
19086;1401:216:394:1;16.425;41.925;18;89.3;0_200
19087;1401:216:384:3;16.425;41.875;18;80.15;0_200
19088;1401:216:384:1;16.425;41.825;18;74.7;0_200
19089;1401:216:374:3;16.425;41.775;18;68.15;0_200
19090;1401:216:374:1;16.425;41.725;18;64.1;0_200
19091;1401:216:364:3;16.425;41.675;18;60.55;0_200
19092;1401:216:364:1;16.425;41.625;18;57.85;0_200
19093;1401:216:354:3;16.425;41.575;18;55.3;0_200
19094;1401:216:354:1;16.425;41.525;18;55.35;0_200
19095;1401:216:144:3;16.425;41.475;18;51.8;0_200
19096;1401:216:144:1;16.425;41.425;18;47.15;0_200
19097;1401:216:134:3;16.425;41.375;18;38.95;0_200
19098;1401:216:134:1;16.425;41.325;18;19.8;0_200
19159;1301:486:124:3;16.425;38.275;19;107.7;0_200
19271;1401:236:144:4;16.475;43.475;17;17.61;0_200
19272;1401:236:144:2;16.475;43.425;17;48.18;0_200
19275;1401:236:124:4;16.475;43.275;17;72.76;0_200
19276;1401:236:124:2;16.475;43.225;17;60.94;0_200
19278;1401:236:114:2;16.475;43.125;17;85.98;0_200
19279;1401:236:104:4;16.475;43.075;17;76.99;0_200
19280;1401:236:104:2;16.475;43.025;17;70.04;0_200
19281;1401:226:394:4;16.475;42.975;17;104.44;0_200
19282;1401:226:394:2;16.475;42.925;17;109.91;0_200
19283;1401:226:384:4;16.475;42.875;17;114.62;0_200
19284;1401:226:384:2;16.475;42.825;17;130.31;0_200
19285;1401:226:374:4;16.475;42.775;17;125.33;0_200
19286;1401:226:374:2;16.475;42.725;17;127.93;0_200
19287;1401:226:364:4;16.475;42.675;17;147.25;0_200
19288;1401:226:364:2;16.475;42.625;17;175.88;0_200
19289;1401:226:354:4;16.475;42.575;17;191.08;0_200
19290;1401:226:354:2;16.475;42.525;17;192.48;0_200
19291;1401:226:144:4;16.475;42.475;17;208.35001;200_800
19292;1401:226:144:2;16.475;42.425;17;189.59;0_200
19293;1401:226:134:4;16.475;42.375;17;161.84;0_200
19294;1401:226:134:2;16.475;42.325;17;165.11;0_200
19295;1401:226:124:4;16.475;42.275;17;163.91;0_200
19296;1401:226:124:2;16.475;42.225;17;151.10001;0_200
19297;1401:226:114:4;16.475;42.175;17;138.95;0_200
19298;1401:226:114:2;16.475;42.125;17;135.25;0_200
19299;1401:226:104:4;16.475;42.075;18;130.5;0_200
19300;1401:226:104:2;16.475;42.025;18;121.6;0_200
19301;1401:216:394:4;16.475;41.975;18;109.85;0_200
19302;1401:216:394:2;16.475;41.925;18;101.55;0_200
19303;1401:216:384:4;16.475;41.875;18;92.05;0_200
19304;1401:216:384:2;16.475;41.825;18;84.9;0_200
19305;1401:216:374:4;16.475;41.775;18;80.95;0_200
19306;1401:216:374:2;16.475;41.725;18;78.45;0_200
19307;1401:216:364:4;16.475;41.675;18;76;0_200
19308;1401:216:364:2;16.475;41.625;18;71.4;0_200
19309;1401:216:354:4;16.475;41.575;18;69.8;0_200
19310;1401:216:354:2;16.475;41.525;18;66.7;0_200
19311;1401:216:144:4;16.475;41.475;18;63.05;0_200
19312;1401:216:144:2;16.475;41.425;18;57.8;0_200
19313;1401:216:134:4;16.475;41.375;18;49.35;0_200
19314;1401:216:134:2;16.475;41.325;18;34.15;0_200
19315;1401:216:124:4;16.475;41.275;18;17.2;0_200
19374;1301:486:134:2;16.475;38.325;19;61.9;0_200
19375;1301:486:124:4;16.475;38.275;19;489.70001;200_800
19487;1401:236:245:3;16.525;43.475;17;32.2;0_200
19488;1401:236:245:1;16.525;43.425;17;50.75;0_200
19494;1401:236:215:1;16.525;43.125;17;87.02;0_200
19495;1401:236:205:3;16.525;43.075;17;74.97;0_200
19496;1401:236:205:1;16.525;43.025;17;83.44;0_200
19497;1401:226:495:3;16.525;42.975;17;98.96;0_200
19498;1401:226:495:1;16.525;42.925;17;110.06;0_200
19499;1401:226:485:3;16.525;42.875;17;113.92;0_200
19500;1401:226:485:1;16.525;42.825;17;124.99;0_200
19501;1401:226:475:3;16.525;42.775;17;19.08;0_200
19502;1401:226:475:1;16.525;42.725;17;141.57001;0_200
19503;1401:226:465:3;16.525;42.675;17;147.17999;0_200
19504;1401:226:465:1;16.525;42.625;17;164.17;0_200
19505;1401:226:455:3;16.525;42.575;17;192.09;0_200
19506;1401:226:455:1;16.525;42.525;17;184.7;0_200
19507;1401:226:245:3;16.525;42.475;17;209.09;200_800
19508;1401:226:245:1;16.525;42.425;17;205.63;200_800
19509;1401:226:235:3;16.525;42.375;17;172.24001;0_200
19510;1401:226:235:1;16.525;42.325;17;173.7;0_200
19511;1401:226:225:3;16.525;42.275;17;167.75;0_200
19512;1401:226:225:1;16.525;42.225;17;156.14999;0_200
19513;1401:226:215:3;16.525;42.175;17;146.60001;0_200
19514;1401:226:215:1;16.525;42.125;18;141.39999;0_200
19515;1401:226:205:3;16.525;42.075;18;134.89999;0_200
19516;1401:226:205:1;16.525;42.025;18;127.4;0_200
19517;1401:216:495:3;16.525;41.975;18;117.15;0_200
19518;1401:216:495:1;16.525;41.925;18;107.25;0_200
19519;1401:216:485:3;16.525;41.875;18;100.4;0_200
19520;1401:216:485:1;16.525;41.825;18;93.3;0_200
19521;1401:216:475:3;16.525;41.775;18;90.65;0_200
19522;1401:216:475:1;16.525;41.725;18;87.7;0_200
19523;1401:216:465:3;16.525;41.675;18;86.2;0_200
19524;1401:216:465:1;16.525;41.625;18;83.1;0_200
19525;1401:216:455:3;16.525;41.575;18;79.8;0_200
19526;1401:216:455:1;16.525;41.525;18;76.85;0_200
19527;1401:216:245:3;16.525;41.475;18;73.9;0_200
19528;1401:216:245:1;16.525;41.425;18;69.2;0_200
19529;1401:216:235:3;16.525;41.375;18;60.9;0_200
19530;1401:216:235:1;16.525;41.325;18;47.2;0_200
19531;1401:216:225:3;16.525;41.275;18;29.65;0_200
19560;1301:496:485:1;16.525;39.825;19;19.4;0_200
19561;1301:496:475:3;16.525;39.775;19;99.6;0_200
19589;1301:486:235:3;16.525;38.375;19;14.55;0_200
19590;1301:486:235:1;16.525;38.325;19;167.2;0_200
19704;1401:236:245:2;16.575;43.425;17;51.32;0_200
19710;1401:236:215:2;16.575;43.125;17;51.54;0_200
19711;1401:236:205:4;16.575;43.075;17;33.93;0_200
19712;1401:236:205:2;16.575;43.025;17;79.32;0_200
19713;1401:226:495:4;16.575;42.975;17;90.09;0_200
19714;1401:226:495:2;16.575;42.925;17;104.97;0_200
19715;1401:226:485:4;16.575;42.875;17;109.52;0_200
19716;1401:226:485:2;16.575;42.825;17;114.58;0_200
19717;1401:226:475:4;16.575;42.775;17;134.25;0_200
19718;1401:226:475:2;16.575;42.725;17;130.19;0_200
19719;1401:226:465:4;16.575;42.675;17;134.14999;0_200
19720;1401:226:465:2;16.575;42.625;17;165.66;0_200
19721;1401:226:455:4;16.575;42.575;17;177.62;0_200
19722;1401:226:455:2;16.575;42.525;17;174.56;0_200
19723;1401:226:245:4;16.575;42.475;17;199.05;0_200
19724;1401:226:245:2;16.575;42.425;17;213.33;200_800
19725;1401:226:235:4;16.575;42.375;17;189.62;0_200
19726;1401:226:235:2;16.575;42.325;17;189.14999;0_200
19727;1401:226:225:4;16.575;42.275;17;177.85001;0_200
19728;1401:226:225:2;16.575;42.225;17;167.14999;0_200
19729;1401:226:215:4;16.575;42.175;17;157.39999;0_200
19730;1401:226:215:2;16.575;42.125;18;153.39999;0_200
19731;1401:226:205:4;16.575;42.075;18;142.39999;0_200
19732;1401:226:205:2;16.575;42.025;18;136.35001;0_200
19733;1401:216:495:4;16.575;41.975;18;124.55;0_200
19734;1401:216:495:2;16.575;41.925;18;114.4;0_200
19735;1401:216:485:4;16.575;41.875;18;106.75;0_200
19736;1401:216:485:2;16.575;41.825;18;100.15;0_200
19737;1401:216:475:4;16.575;41.775;18;95.6;0_200
19738;1401:216:475:2;16.575;41.725;18;93.5;0_200
19739;1401:216:465:4;16.575;41.675;18;91.9;0_200
19740;1401:216:465:2;16.575;41.625;18;89.3;0_200
19741;1401:216:455:4;16.575;41.575;18;87.55;0_200
19742;1401:216:455:2;16.575;41.525;18;84.75;0_200
19743;1401:216:245:4;16.575;41.475;18;82.85;0_200
19744;1401:216:245:2;16.575;41.425;18;78.6;0_200
19745;1401:216:235:4;16.575;41.375;18;72.25;0_200
19746;1401:216:235:2;16.575;41.325;18;61.25;0_200
19747;1401:216:225:4;16.575;41.275;18;42;0_200
19748;1401:216:225:2;16.575;41.225;18;17.4;0_200
19775;1301:496:485:4;16.575;39.875;19;19.7;0_200
19776;1301:496:485:2;16.575;39.825;19;118.45;0_200
19777;1301:496:475:4;16.575;39.775;19;241.60001;200_800
19778;1301:496:475:2;16.575;39.725;19;237.8;200_800
19779;1301:496:465:4;16.575;39.675;19;184.8;0_200
19798;1301:486:475:2;16.575;38.725;19;312.20001;200_800
19799;1301:486:465:4;16.575;38.675;19;58.6;0_200
19800;1301:486:465:2;16.575;38.625;19;34.93;0_200
19801;1301:486:455:4;16.575;38.575;19;7.3;0_200
19804;1301:486:245:2;16.575;38.425;19;4.91;0_200
19805;1301:486:235:4;16.575;38.375;19;98.2;0_200
19806;1301:486:235:2;16.575;38.325;19;350.79999;200_800
19920;1401:236:246:1;16.625;43.425;17;53.48;0_200
19924;1401:236:226:1;16.625;43.225;17;33.02;0_200
19926;1401:236:216:1;16.625;43.125;17;1.82;0_200
19927;1401:236:206:3;16.625;43.075;17;63.92;0_200
19928;1401:236:206:1;16.625;43.025;17;68.51;0_200
19929;1401:226:496:3;16.625;42.975;17;24.61;0_200
19930;1401:226:496:1;16.625;42.925;17;58.93;0_200
19931;1401:226:486:3;16.625;42.875;17;106.63;0_200
19932;1401:226:486:1;16.625;42.825;17;100.64;0_200
19933;1401:226:476:3;16.625;42.775;17;114.02;0_200
19934;1401:226:476:1;16.625;42.725;17;127.71;0_200
19935;1401:226:466:3;16.625;42.675;17;144.7;0_200
19936;1401:226:466:1;16.625;42.625;17;154.89;0_200
19937;1401:226:456:3;16.625;42.575;17;167.27;0_200
19938;1401:226:456:1;16.625;42.525;17;164.7;0_200
19939;1401:226:246:3;16.625;42.475;17;196.99001;0_200
19940;1401:226:246:1;16.625;42.425;17;224.86;200_800
19941;1401:226:236:3;16.625;42.375;17;201;200_800
19942;1401:226:236:1;16.625;42.325;17;201.25;200_800
19943;1401:226:226:3;16.625;42.275;17;192;0_200
19944;1401:226:226:1;16.625;42.225;17;176.45;0_200
19945;1401:226:216:3;16.625;42.175;17;172.64999;0_200
19946;1401:226:216:1;16.625;42.125;18;172.8;0_200
19947;1401:226:206:3;16.625;42.075;18;160.8;0_200
19948;1401:226:206:1;16.625;42.025;18;144.60001;0_200
19949;1401:216:496:3;16.625;41.975;18;137.14999;0_200
19950;1401:216:496:1;16.625;41.925;18;125.05;0_200
19951;1401:216:486:3;16.625;41.875;18;117.05;0_200
19952;1401:216:486:1;16.625;41.825;18;107.1;0_200
19953;1401:216:476:3;16.625;41.775;18;99.85;0_200
19954;1401:216:476:1;16.625;41.725;18;97.6;0_200
19955;1401:216:466:3;16.625;41.675;18;97.8;0_200
19956;1401:216:466:1;16.625;41.625;18;95.45;0_200
19957;1401:216:456:3;16.625;41.575;18;94.05;0_200
19958;1401:216:456:1;16.625;41.525;18;92.5;0_200
19959;1401:216:246:3;16.625;41.475;18;90.25;0_200
19960;1401:216:246:1;16.625;41.425;18;87.85;0_200
19961;1401:216:236:3;16.625;41.375;18;82.2;0_200
19962;1401:216:236:1;16.625;41.325;18;73.15;0_200
19963;1401:216:226:3;16.625;41.275;18;55.05;0_200
19964;1401:216:226:1;16.625;41.225;18;30.15;0_200
19987;1401:206:206:3;16.625;40.075;19;11.79;0_200
19988;1401:206:206:1;16.625;40.025;19;17.24;0_200
19989;1301:496:496:3;16.625;39.975;19;1.86;0_200
19990;1301:496:496:1;16.625;39.925;19;12.65;0_200
19991;1301:496:486:3;16.625;39.875;19;64.35;0_200
19992;1301:496:486:1;16.625;39.825;19;305.10001;200_800
19993;1301:496:476:3;16.625;39.775;19;336.79999;200_800
19994;1301:496:476:1;16.625;39.725;19;332.89999;200_800
19995;1301:496:466:3;16.625;39.675;19;288.20001;200_800
19996;1301:496:466:1;16.625;39.625;19;74.3;0_200
20013;1301:486:476:3;16.625;38.775;19;163.39999;0_200
20014;1301:486:476:1;16.625;38.725;19;659.09998;200_800
20015;1301:486:466:3;16.625;38.675;19;694.59998;200_800
20016;1301:486:466:1;16.625;38.625;19;444.89999;200_800
20017;1301:486:456:3;16.625;38.575;19;82.1;0_200
20018;1301:486:456:1;16.625;38.525;19;65.1;0_200
20019;1301:486:246:3;16.625;38.475;19;83.9;0_200
20020;1301:486:246:1;16.625;38.425;19;107.2;0_200
20021;1301:486:236:3;16.625;38.375;19;256.20001;200_800
20022;1301:486:236:1;16.625;38.325;19;514;200_800
20136;1401:236:246:2;16.675;43.425;17;34.58;0_200
20137;1401:236:236:4;16.675;43.375;17;21.93;0_200
20140;1401:236:226:2;16.675;43.225;17;56.59;0_200
20143;1401:236:206:4;16.675;43.075;17;45.52;0_200
20144;1401:236:206:2;16.675;43.025;17;67.38;0_200
20147;1401:226:486:4;16.675;42.875;17;110.96;0_200
20148;1401:226:486:2;16.675;42.825;17;95.84;0_200
20149;1401:226:476:4;16.675;42.775;17;85.31;0_200
20150;1401:226:476:2;16.675;42.725;17;132.86;0_200
20151;1401:226:466:4;16.675;42.675;17;139.89999;0_200
20152;1401:226:466:2;16.675;42.625;17;153.03;0_200
20153;1401:226:456:4;16.675;42.575;17;165.94;0_200
20154;1401:226:456:2;16.675;42.525;17;170.38;0_200
20155;1401:226:246:4;16.675;42.475;17;193.39;0_200
20156;1401:226:246:2;16.675;42.425;17;220.75999;200_800
20157;1401:226:236:4;16.675;42.375;17;207.10001;200_800
20158;1401:226:236:2;16.675;42.325;17;210.3;200_800
20159;1401:226:226:4;16.675;42.275;17;208.25;200_800
20160;1401:226:226:2;16.675;42.225;17;191.5;0_200
20161;1401:226:216:4;16.675;42.175;17;180;0_200
20162;1401:226:216:2;16.675;42.125;18;190.35001;0_200
20163;1401:226:206:4;16.675;42.075;18;193.8;0_200
20164;1401:226:206:2;16.675;42.025;18;167.95;0_200
20165;1401:216:496:4;16.675;41.975;18;148.35001;0_200
20166;1401:216:496:2;16.675;41.925;18;140.35001;0_200
20167;1401:216:486:4;16.675;41.875;18;133.2;0_200
20168;1401:216:486:2;16.675;41.825;18;115.8;0_200
20169;1401:216:476:4;16.675;41.775;18;109.9;0_200
20170;1401:216:476:2;16.675;41.725;18;107.1;0_200
20171;1401:216:466:4;16.675;41.675;18;105.6;0_200
20172;1401:216:466:2;16.675;41.625;18;102.1;0_200
20173;1401:216:456:4;16.675;41.575;18;101;0_200
20174;1401:216:456:2;16.675;41.525;18;99.2;0_200
20175;1401:216:246:4;16.675;41.475;18;97.15;0_200
20176;1401:216:246:2;16.675;41.425;18;94.25;0_200
20177;1401:216:236:4;16.675;41.375;18;90.6;0_200
20178;1401:216:236:2;16.675;41.325;18;83.75;0_200
20179;1401:216:226:4;16.675;41.275;18;67.4;0_200
20180;1401:216:226:2;16.675;41.225;18;45.15;0_200
20202;1401:206:216:2;16.675;40.125;19;8.32;0_200
20203;1401:206:206:4;16.675;40.075;19;14.62;0_200
20204;1401:206:206:2;16.675;40.025;19;29.41;0_200
20205;1301:496:496:4;16.675;39.975;19;44.68;0_200
20206;1301:496:496:2;16.675;39.925;19;63.6;0_200
20207;1301:496:486:4;16.675;39.875;19;179;0_200
20208;1301:496:486:2;16.675;39.825;19;383;200_800
20209;1301:496:476:4;16.675;39.775;19;410.14999;200_800
20210;1301:496:476:2;16.675;39.725;19;395.5;200_800
20211;1301:496:466:4;16.675;39.675;19;343;200_800
